method,policy,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
Random,random,Random Baseline,4,2,5,150,0,13,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.07692307692307693,1463.6923076923076,19028.0,0.8318630550952244,6.187499820953235e-05,0.00176087499858113,0.004000707995146513,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3356.0,11644.0,3,2,,,False,,0.4
Random,random,Random Baseline,4,3,5,150,0,18,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.05555555555555555,1057.111111111111,0.0,1.011902409948159,0.015428333997988375,0.006453207999584265,0.025882249992719153,ok,247107.0,247107.0,9343.478388001857,2316.2885384920673,-0.0007316096237872993,1.725949832955152,63.633839262058494,0.7298,0.7058330710321444,15000,3379.0,11621.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,4,5,150,0,23,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.043478260869565216,827.304347826087,0.0,1.066806522566127,0.016247042000031797,0.007644124998478219,0.04977341699122917,ok,247107.0,247107.0,9371.487211581032,2205.094211176101,-0.01667726121476062,1.1517300162951787,119.34801226125406,0.8956,0.9307952219234017,15000,3356.0,11644.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,5,5,150,0,28,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.03571428571428571,679.5714285714286,0.0,0.9083661709037945,0.021381374997872626,0.007644165998499375,0.07879895798760117,ok,247107.0,247107.0,9032.059613539037,1885.7521540861026,-0.03870853791063786,1.2495941309354983,571.9581633397775,0.861,1.1058501648708217,15000,3366.0,11634.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,6,5,150,0,33,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.030303030303030304,576.6060606060606,0.0,0.8296376812756925,0.016446041998278815,0.007983499999681953,0.10322849998556194,ok,247107.0,247107.0,8412.172289614922,1551.3534753492033,0.3868953005977397,0.8611365706498023,5.255346580676538,0.8552,0.9282703894928632,15000,3346.0,11654.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,7,5,150,0,38,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.02631578947368421,500.7368421052632,0.0,1.0129174241532368,0.0337733330015908,0.01058299999931478,0.14758483298646752,ok,247107.0,247107.0,8741.321552514175,1667.9287449235835,-0.02155695237558658,0.9440143062041527,62.03802711310126,0.898,1.0898770408731977,15000,3368.0,11632.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,8,5,150,0,43,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.023255813953488372,442.51162790697674,0.0,0.9391405619553742,0.045910042001196416,0.009916750001139008,0.20341162498880294,ok,247107.0,247107.0,8972.9125324881,1835.530365355301,0.1330620061872797,1.0641553515061282,380.0959610458185,0.872,0.7211251559961888,15000,3411.0,11589.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,9,5,150,0,48,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.020833333333333332,396.4166666666667,0.0,0.954241740182626,0.04193537500032107,0.0115062080003554,0.2568532079894794,ok,247107.0,247107.0,8428.05442241308,1550.917032899516,0.35631117797143913,0.8094532792044092,10.239419921324966,0.8506,0.604721667877909,15000,3327.0,11673.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,10,5,150,0,53,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.03773584905660377,379.64150943396226,1093.0,0.957867406710496,0.07057462499869871,0.01311679200080107,0.3405446249889792,ok,247107.0,247107.0,8403.253363855318,1549.4594638195674,0.3477196427785304,0.7884864146950554,10.797005611170212,0.8502,0.5627352923938114,15000,3298.0,11702.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,11,5,150,0,58,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.05172413793103448,367.63793103448273,1202.0,1.0479530089069096,0.058898999999655643,0.014227040999685414,0.41367066598832025,ok,247107.0,247107.0,8748.927161172634,1566.5492704688938,0.0902540789316562,0.9728885052022117,5.817885731434004,0.859,0.9013822832415274,15000,3289.0,11711.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,12,5,150,0,63,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.06349206349206349,503.92063492063494,10424.0,0.7842862291486684,0.052794457998970756,0.01565883300281712,0.4821239569901081,ok,247107.0,247107.0,8489.898975970715,1536.8584655402924,0.24044934725495423,0.8898957351580242,15.033145125962506,0.894,0.9638099320310712,15000,3312.0,11688.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,13,5,150,0,68,5,19028.0,1053145,228079.0,0.9229969203624341,97.72858395075569,0.0,0.0,0.058823529411764705,466.86764705882354,0.0,0.9316471753908777,0.04959608299759566,0.016308958001900464,0.5480289979896042,ok,247107.0,247107.0,8754.054499690275,1688.7192339831724,0.1366721839354788,1.1948436096436506,211.74046322220386,0.8312,0.6016678615421786,15000,3435.0,11565.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,14,5,150,0,73,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.0821917808219178,1625.2876712328766,71632.0,0.9088135914101176,0.06974391699986882,0.017891332998260623,0.6356642479877337,ok,247107.0,247107.0,13832.94705713801,2751.2011022977135,0.3414200051995964,0.9673515374536644,6.333036156799622,0.8568,0.9060668613719978,15000,3256.0,11744.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,15,5,150,0,78,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07692307692307693,1521.1025641025642,0.0,0.9442057263427024,0.10521570900164079,0.014701457999763079,0.7555814149891376,ok,247107.0,247107.0,55101.24419616774,8393.920522353726,0.36746709655985293,1.0160722906982853,10.930304132733049,0.8532,1.0221553808811656,15000,3262.0,11738.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,16,5,150,0,83,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07228915662650602,1429.4698795180723,0.0,1.0021713368471703,0.09601829199891654,0.014815709000686184,0.8664154159887403,ok,247107.0,247107.0,80016.35715613114,11183.656198142044,0.36599871614132795,1.0135956046422074,12.019977048949043,0.8538,0.955166668879829,15000,3335.0,11665.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,17,5,150,0,88,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.06818181818181818,1348.25,0.0,0.7501918761887383,0.056751082996925106,0.016865083001903258,0.9400315819875686,ok,247107.0,247107.0,73290.17593867281,7700.619280756585,0.41295759997771003,0.7773316959281572,3.0357179449362053,0.8692,1.0291208376385503,15000,3405.0,11595.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,18,5,150,0,93,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07526881720430108,1522.3655913978494,22934.0,0.7586913539174052,0.10522225000022445,0.017158209000626812,1.06241204098842,ok,247107.0,247107.0,19619.64960284839,3367.482206241517,0.3514575220211655,0.9894535571615721,5.92361010361992,0.8646,0.9598853321487258,15000,3332.0,11668.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,19,5,150,0,98,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07142857142857142,1444.6938775510205,0.0,0.9992089891075736,0.10201087500172434,0.017612666997592896,1.1820355829877371,ok,247107.0,247107.0,13839.380657011367,2654.815054445639,0.21092360061097037,1.1528474553069248,7.787061222917371,0.8198,0.840544144273091,15000,3327.0,11673.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,20,5,150,0,103,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.06796116504854369,1374.5631067961165,0.0,0.6233437547153732,0.07291470800191746,0.01928004099681857,1.2742303319864732,ok,247107.0,247107.0,53653.38006527202,5286.209124354422,0.41403839238411394,0.7515184472110799,2.4222403444000067,0.8836,1.0972243535515274,15000,3418.0,11582.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,21,5,150,0,108,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.06481481481481481,1310.9259259259259,0.0,0.8297009532395766,0.063148999997793,0.018565957998362137,1.3559452899826283,ok,247107.0,247107.0,60089.48824538758,5810.537817257637,0.41414962906003067,0.7479951500821631,2.530665115924448,0.8786,1.0275871471680065,15000,3318.0,11682.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,22,5,150,0,113,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.061946902654867256,1252.9203539823009,0.0,1.0271270370175813,0.1897142919988255,0.019421832999796607,1.5650814149812504,ok,247107.0,247107.0,58232.02617539399,5710.769708222755,0.4146205385519398,0.7402233445565253,2.593056829300016,0.8742,0.9718719009785131,15000,3385.0,11615.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,23,5,150,0,118,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.059322033898305086,1199.8305084745762,0.0,0.8233710106138237,0.2074066670029424,0.021408333002909785,1.7938964149871026,ok,247107.0,247107.0,14266.940932238012,2697.8680059357844,0.23376182587476985,1.0374772825486802,8.470908096873691,0.8286,0.6699405133335382,15000,3277.0,11723.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,24,5,150,0,123,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.06504065040650407,1177.8373983739837,3294.0,0.9150167789860844,0.14799141700132168,0.021553541999310255,1.9634413739877346,ok,247107.0,247107.0,51568.79914846407,4925.124938262908,0.4136858124073383,0.6903989792615626,2.310281837125888,0.889,1.0010900458476102,15000,3396.0,11604.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,25,5,150,0,128,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.0703125,1165.96875,4370.0,0.8768421182247433,0.1587608750014624,0.025203416997101158,2.147405665986298,ok,247107.0,247107.0,15718.928315430405,2138.867842826254,0.41755157458835984,0.689479234120897,2.4105858970067997,0.8848,0.9653344275670159,15000,3368.0,11632.0,2,3,,,False,,0.6
Random,random,Random Baseline,4,26,5,150,0,133,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07518796992481203,1210.654135338346,11773.0,0.911984411615624,0.19990262500141398,0.023243332998390542,2.3705516239861026,ok,247107.0,247107.0,12273.463892920709,2387.392663606079,0.3884381319275691,0.8573184799549992,5.123402428065975,0.85,0.7755079219523237,15000,3281.0,11719.0,1,4,,,False,,0.8
Random,random,Random Baseline,4,27,5,150,0,138,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.07246376811594203,1166.7898550724638,0.0,1.0778632794172869,0.2779130000017176,0.02276516699930653,2.6712297909871268,ok,247107.0,247107.0,31469.631188679803,3473.829914861065,0.4169049148927246,0.6938149909776897,2.870187624341317,0.8722,0.8725638553153975,15000,3274.0,11726.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,28,5,150,0,143,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.08391608391608392,1201.1328671328672,8722.0,0.8940625827230091,0.3240864170002169,0.023685000000114087,3.0190012079874577,ok,247107.0,247107.0,32099.507062804387,3527.0139910209127,0.416907484831122,0.6906794084460868,2.96458261113561,0.869,0.8389202585861123,15000,3354.0,11646.0,3,2,,,False,,0.4
Random,random,Random Baseline,4,29,5,150,0,148,5,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.08108108108108109,1160.554054054054,0.0,0.8217492537349607,0.32765220800138195,0.025826499997492647,3.3724799159863323,ok,247107.0,247107.0,27599.447090529065,3234.4290829123393,0.4166252504299129,0.7010129228214882,3.0760406532391813,0.8636,0.8344077879287141,15000,3276.0,11724.0,0,5,,,False,,1.0
Random,random,Random Baseline,4,30,5,150,0,150,2,71632.0,956288,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.08,1145.08,0.0,1.0184271586868747,0.34563312500176835,0.02863408399934997,3.7467471249874507,ok,247107.0,247107.0,29213.77993840291,3382.131864858958,0.41660467306669685,0.6957946414465043,3.0950804575454325,0.863,0.8188257465222215,15000,3378.0,11622.0,0,2,,,False,,1.0
