method,family,run,iteration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,19,60,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.65,41389.183333333334,123777.0,0.7337063538212011,0.07715233400085708,0.018344707998039667,1.3167945829954988,ok,247107.0,247107.0,6818.62727041221,1145.4239981511957,0.4150873595082618,1.18952937251722,2.7520056704393263,0.9302,3.041876479332499,15000,3428.0,11572.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,20,63,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6507936507936508,43064.0,116185.0,0.6506488301232626,0.057657000001199776,0.02463808300308301,1.3990896659997816,ok,247107.0,247107.0,6894.839485489455,1164.171007010158,0.4171373932239002,1.1367685391981923,2.6356273938521775,0.9354,3.0179684020427455,15000,3416.0,11584.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,21,66,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6515151515151515,43619.90909090909,110700.0,1.1913278009445614,0.1428672080000979,0.02459462499973597,1.5665514989996154,ok,247107.0,247107.0,6811.609174034425,1155.2067342887638,0.416804455552874,1.1498498953293306,2.6647778593539106,0.934,2.9189494007066767,15000,3263.0,11737.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,22,69,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6521739130434783,44836.27536231884,108132.0,0.5988219221161173,0.12364275000072666,0.01561720799873001,1.705811456999072,ok,247107.0,247107.0,6772.213312611753,1137.8974289566083,0.41473204123612595,1.1940321587329044,2.7954824735623753,0.9266,2.855647822264643,15000,3323.0,11677.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,23,72,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6527777777777778,46258.125,119504.0,0.9082545206796165,0.10003166699971189,0.021070167000289075,1.826913290999073,ok,247107.0,247107.0,6744.475566959932,1145.2113084767948,0.4170825787403066,1.1502197468288191,2.6923137488149624,0.9326,2.816773623732155,15000,3390.0,11610.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,24,75,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6533333333333333,46961.986666666664,148178.0,0.9439829678806158,0.13284474999818485,0.03825499999948079,1.9980130409967387,ok,247107.0,247107.0,6726.299550452843,1140.8767814428695,0.41755668989728845,1.1230643078707043,2.66801273031952,0.9322,2.690894907145801,15000,3414.0,11586.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,25,78,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6538461538461539,45641.48717948718,19029.0,0.6497622406035904,0.17110008400049992,0.017051832997822203,2.186164957995061,ok,247107.0,247107.0,6615.167045698138,1194.4634879650202,0.419856623504414,1.1128821581347252,2.4620646690645733,0.9386,2.8805237449544983,15000,3320.0,11680.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,26,81,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.654320987654321,45080.62962962963,52621.0,1.1506054024684915,0.08782579099715804,0.021392250000644708,2.2953829989928636,ok,247107.0,247107.0,6666.584760061291,1105.2536724284264,0.4244158830967555,1.0505763923592697,2.4988339941888675,0.9452,3.0304682847127085,15000,3265.0,11735.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,27,84,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6547619047619048,46471.369047619046,143800.0,1.0767748735317717,0.13461649999953806,0.02352141699884669,2.4535209159912483,ok,247107.0,247107.0,6613.037536475777,1079.8800397970974,0.4250750436817582,1.0450979239031628,2.5473359071762682,0.9428,2.9524957280998554,15000,3320.0,11680.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,28,87,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6551724137931034,46464.8275862069,97338.0,1.1646237040700067,0.1288208330006455,0.024820750000799308,2.607162498992693,ok,247107.0,247107.0,6618.140049937975,1080.9190701207915,0.4250454816266898,1.024692142370957,2.5287691952520515,0.942,2.8333045819534064,15000,3344.0,11656.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,29,90,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6555555555555556,47479.455555555556,120088.0,0.817269919755954,0.13545779199921526,0.020556415998726152,2.7631767069906346,ok,247107.0,247107.0,6572.868859901407,1083.5902286202418,0.42419021240525634,1.0134954361869923,2.4459905488482376,0.9454,2.738170410945024,15000,3429.0,11571.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,30,93,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6559139784946236,47200.79569892473,95508.0,1.2791355816528878,0.12479187499775435,0.03007699999943725,2.918045581987826,ok,247107.0,247107.0,6644.925469491981,1112.324017969846,0.4125928117373411,1.0970557216678063,2.541013602227522,0.941,2.85147836479218,15000,3354.0,11646.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,31,96,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.65625,47247.697916666664,113631.0,1.1202374207800785,0.21586129199931747,0.044276124997850275,3.178182998984994,ok,247107.0,247107.0,6558.913965713678,1102.021152101848,0.41284328579467877,1.0752504212599299,2.508100807868509,0.9408,2.738181340242796,15000,3371.0,11629.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,32,99,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6565656565656566,48312.9898989899,140571.0,0.7878318856063137,0.38925537500108476,0.04454612500194344,3.611984498988022,ok,247107.0,247107.0,6547.309962024155,1077.0476461562969,0.4182273685132087,0.991678715754969,2.4633893490611634,0.9428,2.7474072951429003,15000,3349.0,11651.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,33,102,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6568627450980392,48700.96078431373,101260.0,0.8564613732877451,0.6723960829986027,0.046232041997427586,4.330612623984052,ok,247107.0,247107.0,6545.411224776957,1076.1393124056506,0.41829348353897483,0.9824531790361766,2.4560499859101177,0.9426,2.692769504849338,15000,3282.0,11718.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,34,105,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6571428571428571,48778.64761904762,101260.0,0.8242079402377235,0.5198369589998038,0.042608333998941816,4.893057916982798,ok,247107.0,247107.0,6513.375676190625,1079.9731578780704,0.4152306578625828,1.002567690482008,2.4956784499336497,0.9396,2.5776773884768156,15000,3333.0,11667.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,35,108,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6574074074074074,49421.13888888889,110650.0,0.9551840511780881,0.7096978750014387,0.037940375001198845,5.640696166985435,ok,247107.0,247107.0,6519.25552063217,1074.5326224935218,0.4183545205740851,0.9638341077055311,2.4735600992869244,0.9402,2.568854155273364,15000,3322.0,11678.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,36,111,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6576576576576577,50111.55855855856,113777.0,0.9137722093405203,0.2347862909991818,0.028716916996927466,5.904199374981545,ok,247107.0,247107.0,6530.676732061271,1082.6327339720985,0.41741929556940727,0.9704552753316901,2.491341441423809,0.9388,2.457359545313834,15000,3434.0,11566.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,37,114,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6578947368421053,49792.39473684211,109545.0,0.5286734681529777,0.10850295799900778,0.03595549999954528,6.048657832980098,ok,247107.0,247107.0,6413.3229887956595,1088.512521753763,0.41350317215548305,1.0276560787241993,2.5002658241589875,0.9342,2.416220869418708,15000,3350.0,11650.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,38,117,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6581196581196581,50041.307692307695,127748.0,0.759277265917683,0.11580804199911654,0.03374308300044504,6.198208957979659,ok,247107.0,247107.0,6495.919635258456,1076.3315844183514,0.41539856272271075,0.9793640090918161,2.520992766907238,0.9356,2.417035852705843,15000,3415.0,11585.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,39,120,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6583333333333333,50380.11666666667,104958.0,1.0385074920737292,0.12832766700012144,0.02967374999934691,6.356210374979128,ok,247107.0,247107.0,6524.941248452301,1079.4128424712208,0.41748737021201926,0.9339771563519991,2.506730343999894,0.9362,2.334080652076915,15000,3335.0,11665.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,40,123,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6585365853658537,50036.51219512195,102542.0,0.8839380186772146,0.2445418339993921,0.0327195420031785,6.633471750981698,ok,247107.0,247107.0,6453.247410459781,1076.691809000915,0.41401718767270623,0.978963561830256,2.5207015400551325,0.9326,2.299309895143755,15000,3389.0,11611.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,41,126,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6587301587301587,50500.06349206349,130417.0,1.0584088027153655,0.17325974999766913,0.03764295899964054,6.844374459979008,ok,247107.0,247107.0,6524.372533816968,1083.4636898869758,0.4127765218517036,1.0150962680818534,2.559915273284629,0.934,2.4325360255124417,15000,3246.0,11754.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,42,129,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6589147286821705,51215.38759689922,142662.0,0.5130531850575896,0.1393772910014377,0.030911542002286296,7.014663292982732,ok,247107.0,247107.0,6528.304438285948,1084.8942801425428,0.41279619376968324,1.0116587823128473,2.562369527217348,0.9334,2.4062596984969895,15000,3452.0,11548.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,43,132,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6590909090909091,51880.61363636364,134583.0,1.1170754953230795,0.22369362500103307,0.034546499999123625,7.272903417982889,ok,247107.0,247107.0,6531.498480715881,1086.677292663265,0.4115688241524936,1.0024101191787493,2.5458763899517107,0.933,2.3323468184965743,15000,3422.0,11578.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,44,135,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6592592592592592,52464.02222222222,122138.0,0.9398225830118957,0.26521341699844925,0.03897974999927101,7.577096584980609,ok,247107.0,247107.0,6535.851438944223,1088.5635998035978,0.41156331928056317,0.9998145300342861,2.5492711054691926,0.933,2.3125356588400825,15000,3383.0,11617.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,45,138,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6594202898550725,52840.50724637681,105143.0,0.666256499298615,0.2914348329977656,0.034072624999680556,7.902604042978055,ok,247107.0,247107.0,6544.512709729433,1089.0057643695911,0.41171383657542926,0.9908555050288207,2.537805798709596,0.9324,2.277129841376994,15000,3298.0,11702.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,46,141,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6595744680851063,53235.54609929078,108411.0,1.2139868002382468,0.21019495899963658,0.030717916997673456,8.143516918975365,ok,247107.0,247107.0,6506.509344197723,1086.6248628769993,0.41147323424460835,0.9817764674965616,2.510855169712541,0.9322,2.1932048256638867,15000,3228.0,11772.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,47,144,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6597222222222222,53896.77777777778,140962.0,0.5161482828205899,0.19842200000130106,0.04380812499948661,8.385747043976153,ok,247107.0,247107.0,6497.192684292838,1085.7459314263697,0.4118782825770723,0.9743822976515457,2.50582214926137,0.9322,2.1808861808192685,15000,3309.0,11691.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,48,147,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.6598639455782312,53623.95238095238,69143.0,0.9272809704066972,0.2728865409990249,0.03611825000189128,8.694751834977069,ok,247107.0,247107.0,6444.065047520456,1077.6104116356403,0.41322431631601114,0.9744794696043609,2.5168657001032684,0.9298,2.14395350289845,15000,3346.0,11654.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,0,49,150,3,155545.0,950243,91562.0,0.37053584074914914,99.99391920109775,1.0,1.0,0.66,53656.54,108470.0,0.894880229950013,0.19948170800125808,0.03710358299940708,8.931337125977734,ok,247107.0,247107.0,6304.733370668527,1049.2177337140743,0.41502027515478995,0.9371283302323616,2.499603722426505,0.9312,2.1326723841399975,15000,3330.0,11670.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,0,3,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0430113993225636,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,1,6,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.920286179297923,9.937499999068677e-05,0.003335291999974288,0.003434666999964975,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3400.0,11600.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,2,9,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8465374726387598,8.57499981066212e-05,0.0036572499993781094,0.007177666997449705,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3407.0,11593.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,3,12,3,45259.0,879289,201848.0,0.8168445248414654,99.12384046868372,1.0,0.0,0.08333333333333333,3771.5833333333335,45259.0,0.40337447156464795,7.470900163752958e-05,0.0037501250008062925,0.011002500999893527,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3379.0,11621.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,4,15,3,45259.0,879289,201848.0,0.8168445248414654,99.12384046868372,1.0,0.0,0.13333333333333333,4314.266666666666,19455.0,0.5490785256785933,0.059519749996979954,0.007110667000233661,0.07763291799710714,ok,247107.0,247107.0,11974.417620766584,3344.0324724603042,-0.01987517540446861,1.4401837909184818,69.49476466550003,0.8914,1.9327548673818935,15000,3373.0,11627.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,5,18,3,48031.0,617836,199076.0,0.8056267123149081,99.23875281667195,1.0,0.0,0.16666666666666666,6263.611111111111,48031.0,0.22090775007962313,0.029815124999004183,0.010223916000541067,0.11767195899665239,ok,247107.0,247107.0,7524.390367897757,1463.7734014212488,0.06393779381461029,1.188449118777053,3.547301550529086,0.9278,2.37662902270798,15000,3322.0,11678.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,6,21,3,48031.0,617836,199076.0,0.8056267123149081,99.23875281667195,1.0,0.0,0.23809523809523808,7745.476190476191,41195.0,0.28809264276296487,0.0537115420011105,0.009100874998694053,0.18048437599645695,ok,247107.0,247107.0,8295.815848470444,1652.3187292323125,0.06594367703767362,1.4703468917563127,8.023669511908631,0.934,3.169232545539629,15000,3401.0,11599.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,7,24,3,71607.0,1136458,175500.0,0.7102186502203499,99.71277649605682,1.0,0.0,0.2916666666666667,11169.25,71607.0,0.7918581927689207,0.05751987500116229,0.015255790996889118,0.25326004199450836,ok,247107.0,247107.0,7725.101795216711,1380.6859449268854,0.09568752657864468,1.613550343294494,2.5351982512100477,0.9676,3.5644937606145906,15000,3454.0,11546.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,8,27,3,90593.0,792974,156514.0,0.633385537439247,99.84573455722933,1.0,0.0,0.37037037037037035,14354.0,90593.0,0.5376083961765233,0.02855808300228091,0.023625917001481866,0.30544404199827113,ok,247107.0,247107.0,7612.2510277845595,1359.763762989525,0.08176259578000407,1.8561595993369713,2.6392982732955903,0.9898,3.995637057180525,15000,3292.0,11708.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,9,30,3,90593.0,792974,156514.0,0.633385537439247,99.84573455722933,1.0,0.0,0.4,16544.4,73948.0,0.9788887997824655,0.04454670899940538,0.007845957999961684,0.3578367089976382,ok,247107.0,247107.0,7572.180778166771,1362.2295860212307,0.046360465892234026,2.2102443174884456,2.763625614581923,0.9966,4.412668425458739,15000,3301.0,11699.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,10,33,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.42424242424242425,19394.78787878788,105844.0,0.5705070665698163,0.055038708000211045,0.010355833001085557,0.4232312499989348,ok,247107.0,247107.0,7641.909854502515,1399.9439266040574,0.06527149366986784,2.392213005121147,2.868957078840518,0.9974,4.578505749499712,15000,3392.0,11608.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,11,36,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.4444444444444444,19337.583333333332,53968.0,0.4445380931899201,0.054637833000015235,0.011099291001301026,0.48896837400025106,ok,247107.0,247107.0,7602.621620150833,1406.4261529045602,0.10350789631336955,2.506735085070976,2.937087898884059,0.9956,4.706581272316581,15000,3380.0,11620.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,12,39,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.46153846153846156,21045.74358974359,81093.0,0.4728894490794433,0.08838566699705552,0.012182083999505267,0.5895361249968118,ok,247107.0,247107.0,7568.657640360578,1420.0046692326068,0.03664146677169069,2.592084212821601,2.898198798697161,0.9954,4.679293006848106,15000,3353.0,11647.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,13,42,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.47619047619047616,20518.571428571428,20810.0,0.6734698636365142,0.05175362500085612,0.012059790999046527,0.6533495409967145,ok,247107.0,247107.0,14339.70643257932,1694.6710732818678,0.12702182569443035,2.7286664538790415,2.9722096287476814,0.9962,4.763203687437102,15000,3389.0,11611.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,14,45,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.4888888888888889,22261.133333333335,105540.0,0.9873835586422564,0.042075500001374166,0.02017833300124039,0.715603373999329,ok,247107.0,247107.0,7621.526501359241,1451.748760027387,-0.03551069898664022,2.85956737012983,3.0035405361028906,0.9982,4.736111149664495,15000,3333.0,11667.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,15,48,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.4791666666666667,20910.770833333332,1966.0,0.5965835812282438,0.16271475000030478,0.016807125000923406,0.8951252490005572,ok,247107.0,247107.0,9123.156439448197,1969.960719036962,0.0809863679376583,2.609923246549936,4.50069463867503,0.9492,4.494803436850938,15000,3314.0,11686.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,16,51,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.49019607843137253,21609.941176470587,51740.0,0.8396403428304241,0.1875108749991341,0.03295233300013933,1.1155884569998307,ok,247107.0,247107.0,6967.142882334082,1296.4695453599072,0.2323349217588566,2.420288466885183,2.8972471567751725,0.988,4.704204509104228,15000,3323.0,11677.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,17,54,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5,22320.666666666668,55721.0,0.5299849759377184,0.15820075000010547,0.015930207999190316,1.2897194149991265,ok,247107.0,247107.0,7209.714755898328,1357.972568244126,0.2282919143168464,2.692482698051903,2.9593085093934914,0.9968,4.913637004017965,15000,3394.0,11606.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,18,57,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5263157894736842,23306.035087719298,72725.0,0.38779404465804634,0.12587804199938546,0.01858212500155787,1.4341795820000698,ok,247107.0,247107.0,7378.459821483184,1411.5277502128392,0.17568720116213113,2.855975683453876,3.0994281450426073,0.997,4.965837459685208,15000,3383.0,11617.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,19,60,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.55,23683.45,54780.0,1.039484413063505,0.12336695799967856,0.02017133299887064,1.577717872998619,ok,247107.0,247107.0,7287.064655138911,1425.9576796650297,0.1655251585269633,2.95697108068939,3.145982166721244,0.9964,5.029932557206368,15000,3471.0,11529.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,20,63,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5555555555555556,23422.74603174603,42735.0,0.7204458594895887,0.09239329199772328,0.022025207999831764,1.692136372996174,ok,247107.0,247107.0,7305.839314136668,1467.4335939908526,0.15368842417830517,3.0763718501487145,3.1407903727587794,0.9966,5.077410156609296,15000,3272.0,11728.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,21,66,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5606060606060606,23502.5,54032.0,0.8088468726161923,0.10971237500052666,0.02001474999997299,1.8218634979966737,ok,247107.0,247107.0,7360.438392132204,1495.909463224492,0.14420810016045033,3.160146494027436,3.1585904445391555,0.9966,5.154551000331564,15000,3401.0,11599.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,22,69,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5797101449275363,24686.884057971016,83693.0,0.7036106989675921,0.1485926669993205,0.02148420799858286,1.991940372994577,ok,247107.0,247107.0,7419.036849216655,1525.6771081106604,0.1541764145092438,3.2305210402877615,3.187409836961193,0.9966,5.245789112808868,15000,3378.0,11622.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,23,72,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5833333333333334,24741.555555555555,60065.0,0.7591208684964784,0.12541487499765935,0.02723520800282131,2.1445904559950577,ok,247107.0,247107.0,7390.58585969309,1565.930793297221,0.14355942846584863,3.3408207693615086,3.2237936050895826,0.9966,5.229157565837585,15000,3323.0,11677.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,24,75,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5866666666666667,25460.466666666667,105614.0,1.5326745918482416,0.11253416699764784,0.02500083400082076,2.2821254569935263,ok,247107.0,247107.0,7375.706711452531,1577.0817559602085,0.13848524522311062,3.3476877940771512,3.225152992624323,0.9966,5.250729195976211,15000,3338.0,11662.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,25,78,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5897435897435898,25733.0641025641,65004.0,0.6186360610657092,0.15793575000134297,0.02973708400168107,2.4697982909965503,ok,247107.0,247107.0,7478.523355671335,1586.449424047143,0.1429901406921073,3.352884275103503,3.224756263595163,0.9966,5.266507879908536,15000,3348.0,11652.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_2T1S,Imperfection-aware,1,26,81,3,105844.0,882460,141263.0,0.5716673343936027,99.92735821904381,1.0,1.0,0.5925925925925926,26611.703703703704,103973.0,0.7963560909517614,0.16405749999830732,0.022820792000857182,2.656676582995715,ok,247107.0,247107.0,7342.403265330411,1584.2151809599097,0.1023507869551211,3.34312523753312,3.226015220130933,0.9956,5.330184664823783,15000,3363.0,11637.0,2,1,2.0,1.0,False,,0.3333333333333333
