method,method_label,round,catastrophic_error_rate_mean,catastrophic_error_rate_std,catastrophic_error_rate_sem,n_catastrophic_errors_mean,n_catastrophic_errors_std,n_catastrophic_errors_sem,mean_abs_log_error_mean,mean_abs_log_error_std,mean_abs_log_error_sem,median_abs_log_error_mean,median_abs_log_error_std,median_abs_log_error_sem,max_abs_log_error_mean,max_abs_log_error_std,max_abs_log_error_sem,rmse_log_error_mean,rmse_log_error_std,rmse_log_error_sem,signed_log_error_mean_mean,signed_log_error_mean_std,signed_log_error_mean_sem,gate_fallback_count_mean,gate_fallback_count_max,catastrophic_error_rate_ci95_low,catastrophic_error_rate_ci95_high,n_catastrophic_errors_ci95_low,n_catastrophic_errors_ci95_high,mean_abs_log_error_ci95_low,mean_abs_log_error_ci95_high,median_abs_log_error_ci95_low,median_abs_log_error_ci95_high,max_abs_log_error_ci95_low,max_abs_log_error_ci95_high,rmse_log_error_ci95_low,rmse_log_error_ci95_high,signed_log_error_mean_ci95_low,signed_log_error_mean_ci95_high,error_auc_mean,error_auc_std,error_auc_sem,error_auc_ci95_low,error_auc_ci95_high
pi_random_exploration,GP M52 PI + Random Exploration,8,0.315,0.06996239591455729,0.01564406731337037,12.6,2.7984958365822923,0.6257626925348146,1.6791038631824022,0.4930886709555814,0.1102579787191706,0.39455428936983084,0.18346423750766608,0.04102385065073079,10.65008547710591,0.7945132676381921,0.17765856754644813,3.3313689583765025,0.682704405534533,0.15265734593137995,-1.1992167812898658,0.7177013422523473,0.16048289888190903,0.0,0,0.2843376280657941,0.3456623719342059,11.373505122631762,13.826494877368237,1.462998224892828,1.8952095014719765,0.3141475420943985,0.4749610366452632,10.301874684714871,10.998296269496947,3.032160560350998,3.630577356402007,-1.5137632630984075,-0.884670299481324,0.38203125,0.0909328652282464,0.020333206803918587,0.34217816466431955,0.4218843353356804
pi_uncertainty,PI + Uncertainty,0,0.54625,0.14356252076506967,0.03210155554519208,21.85,5.742500830602785,1.2840622218076831,3.43349299035564,1.7482571420310296,0.3909221811730887,2.389022915360055,3.1346350058641166,0.7009256957762616,11.287916614224802,0.6453030452212005,0.14429414752022257,5.140641347079233,1.7127948199087066,0.38299256488253786,-2.1124970176890843,2.625436642405041,0.5870654803036477,0.0,0,0.48333095113142355,0.6091690488685765,19.33323804525694,24.366761954743062,2.667285515256386,4.199700465454894,1.0152085516385823,3.762837279081528,11.005100085085166,11.570733143364437,4.3899759199094595,5.891306774249007,-3.2631453590842336,-0.9618486762939349,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,1,0.5175,0.1462469072997335,0.03270180262213144,20.7,5.8498762919893394,1.308072104885257,3.239839524497731,1.3793234396292748,0.30842609739698856,1.6191729189755186,1.5147386712916382,0.3387058637155812,11.433809445812102,0.557307195103227,0.12461767726005538,5.050654938341188,1.4620586397663173,0.32692625056083635,-2.3243238723799564,1.8912851920845095,0.42290422543397105,0.0,0,0.45340446686062236,0.5815955331393776,18.136178674424897,23.2638213255751,2.6353243735996332,3.8443546753958286,0.9553094260929795,2.283036411858058,11.189558798382393,11.678060093241811,4.409879487241948,5.691430389440427,-3.15321615423054,-1.4954315905293731,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,2,0.49874999999999997,0.12989747981834712,0.029045959497973117,19.95,5.195899192733884,1.1618383799189247,3.0032031189934445,1.0555940237865076,0.23603799938291609,1.2312945072829686,0.9048763371383708,0.20233650010724144,11.276558420350757,0.782809117505718,0.17504144001494057,4.824018018471184,1.199840767233178,0.26829255177088884,-2.228483059964117,1.4074909923738714,0.3147245536666614,0.0,0,0.4418199193839727,0.5556800806160272,17.672796775358908,22.22720322464109,2.540568640202929,3.46583759778396,0.8347149670727754,1.627874047493162,10.933477197921473,11.61963964278004,4.298164617000242,5.349871419942127,-2.8453431851507736,-1.6116229347774607,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,3,0.44625000000000004,0.11421211798551345,0.02553860596698344,17.85,4.568484719420538,1.0215442386793374,2.4991215090491217,0.8298895209887986,0.18556893827456925,0.8447417070079639,0.5141346859579202,0.11496401073924159,11.06736728796687,0.6585373205059112,0.14725342143717832,4.268026935665876,1.0541723214353163,0.23572009707281258,-1.8551823167838344,1.1899217306129863,0.2660745877554829,0.0,0,0.3961943323047125,0.49630566769528756,15.8477732921885,19.852226707811504,2.135406390030966,2.8628366280672775,0.6194122459590504,1.0700711680568775,10.778750581950002,11.35598399398374,3.8060155454031634,4.7300383259285885,-2.376688508784581,-1.333676124783088,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,4,0.3975,0.0899195546907872,0.020106623679511028,15.9,3.5967821876314887,0.8042649471804412,2.238820941308805,0.817871710416514,0.1828816741365348,0.6548991544966107,0.47447652801047174,0.10609617703594978,10.994373527637268,0.4729474379228846,0.10575426209799316,3.977155903896082,1.0593275074563455,0.23687283171078033,-1.5509698242213952,1.2060926157548486,0.2696905075988375,0.0,0,0.3580910175881584,0.4369089824118416,14.323640703526335,17.476359296473664,1.8803728600011969,2.5972690226164135,0.44695064750614916,0.8628476614870724,10.787095173925202,11.201651881349335,3.512885153742953,4.441426654049212,-2.0795632191151165,-1.0223764293276738,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,5,0.33625,0.08678277478854891,0.01940521837032503,13.45,3.471310991541956,0.7762087348130011,1.8842294264472919,0.5679973107091986,0.12700805977828372,0.42017993324812863,0.27886893317304573,0.06235698913877764,10.750133520783418,0.6008661212469117,0.13435774924847252,3.608519141122386,0.7909581345846561,0.17686361562877181,-1.4046858572683039,0.8807775750346244,0.19694785308348417,0.0,0,0.29821577199416294,0.37428422800583705,11.928630879766517,14.971369120233481,1.6352936292818558,2.133165223612728,0.29796023453612447,0.5423996319601327,10.486792332256412,11.013474709310424,3.261866454489993,3.955171827754779,-1.7907036493119328,-1.018668065224675,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,6,0.3375,0.0771618258494513,0.017253908786737358,13.5,3.086473033978052,0.6901563514694944,1.9127876689848862,0.6208307726434739,0.13882198101545243,0.4389234648405488,0.22790780547073575,0.05096173456353635,10.85480491393991,0.7091065112394886,0.15856103624192153,3.623856150911274,0.9191998362071446,0.20553933186658474,-1.4535439747517458,0.8913456409391436,0.19931094445880443,0.0,0,0.3036823387779948,0.37131766122200527,12.147293551119791,14.852706448880209,1.6406965861945995,2.184878751775173,0.33903846509601754,0.53880846458508,10.544025282905745,11.165584544974076,3.220999060452768,4.02671324136978,-1.8441934258910024,-1.0628945236124892,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,7,0.31625000000000003,0.07663781875260994,0.0171367372378144,12.65,3.0655127501043986,0.6854694895125759,1.7995971128843582,0.6135651040300399,0.13719732812328994,0.35999867857815643,0.15186562677935367,0.03395818649242472,10.775034048522992,0.5996975068675524,0.13409643912929947,3.5107889676911306,0.8237208884689604,0.1841895901103118,-1.2966431782729568,0.8869526568157787,0.19832864334641234,0.0,0,0.2826619950138838,0.3498380049861163,11.306479800555351,13.99352019944465,1.5306903497627098,2.0685038760060066,0.293440633053004,0.42655672410330886,10.512205027829564,11.037863069216419,3.1497773710749195,3.8718005643073417,-1.685367319231925,-0.9079190373139887,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
pi_uncertainty,PI + Uncertainty,8,0.315,0.06996239591455729,0.01564406731337037,12.6,2.7984958365822923,0.6257626925348146,1.6791038631824022,0.4930886709555814,0.1102579787191706,0.39455428936983084,0.18346423750766608,0.04102385065073079,10.65008547710591,0.7945132676381921,0.17765856754644813,3.3313689583765025,0.682704405534533,0.15265734593137995,-1.1992167812898658,0.7177013422523473,0.16048289888190903,0.0,0,0.2843376280657941,0.3456623719342059,11.373505122631762,13.826494877368237,1.462998224892828,1.8952095014719765,0.3141475420943985,0.4749610366452632,10.301874684714871,10.998296269496947,3.032160560350998,3.630577356402007,-1.5137632630984075,-0.884670299481324,0.395625,0.0809292758979618,0.018096336227767792,0.36015618099357516,0.43109381900642485
imperfection_aware,Imperfection-aware,0,0.54625,0.14356252076506967,0.03210155554519208,21.85,5.742500830602785,1.2840622218076831,3.43349299035564,1.7482571420310296,0.3909221811730887,2.389022915360055,3.1346350058641166,0.7009256957762616,11.287916614224802,0.6453030452212005,0.14429414752022257,5.140641347079233,1.7127948199087066,0.38299256488253786,-2.1124970176890843,2.625436642405041,0.5870654803036477,0.0,0,0.48333095113142355,0.6091690488685765,19.33323804525694,24.366761954743062,2.667285515256386,4.199700465454894,1.0152085516385823,3.762837279081528,11.005100085085166,11.570733143364437,4.3899759199094595,5.891306774249007,-3.2631453590842336,-0.9618486762939349,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,1,0.5037499999999999,0.1265106090828999,0.02828863217842665,20.15,5.060424363315996,1.131545287137066,3.0088164492658893,1.2385901958180725,0.2769571874113985,1.5648188005291757,2.083075809769147,0.46578991129292324,11.32594292212275,0.49290427020000266,0.11021674545671296,4.799803756072391,1.3560756935770082,0.3032277433473365,-2.030769833691368,1.9190745443515884,0.42911811350595863,0.0,0,0.4483042809302837,0.5591957190697161,17.93217123721135,22.367828762788648,2.465980361939548,3.5516525365922305,0.6518705743950461,2.4777670266633054,11.109918101027592,11.541967743217906,4.205477379111612,5.394130133033171,-2.871841336163047,-1.1896983312196894,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,2,0.4375,0.10403061290337873,0.023261952219292163,17.5,4.1612245161351495,0.9304780887716865,2.66381537583421,0.879371014089692,0.19663333649474768,0.8610435145610198,0.5530403866916443,0.12366358989452868,11.275950186371391,0.5423182616537188,0.12126604984972329,4.509283214932579,1.0185978822087305,0.2277654106356045,-1.7471400141857902,1.317838764465243,0.29467770607286176,0.0,0,0.3919065736501874,0.4830934263498126,15.676262946007494,19.323737053992506,2.2784140363045045,3.0492167153639156,0.6186628783677436,1.1034241507542961,11.038268728665933,11.513631644076849,4.062863010086795,4.955703419778364,-2.3247083180885992,-1.1695717102829812,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,3,0.3875,0.08370531015036276,0.018717076357391425,15.5,3.34821240601451,0.7486830542956571,2.2892526511435225,0.9069311108659301,0.20279596148056178,0.6256656542337324,0.3615071910256099,0.08083546534882656,11.047503552017117,0.8119220632396741,0.18155129258357944,4.055657512808975,1.1434698774270897,0.25568763761503255,-1.4305500364315367,1.2299830996699097,0.2750325822037817,0.0,0,0.3508145303395128,0.4241854696604872,14.032581213580512,16.967418786419486,1.8917725666416214,2.686732735645424,0.4672281421500324,0.7841031663174325,10.691663018553301,11.403344085480933,3.554509743083511,4.556805282534439,-1.9696138975509487,-0.8914861753121246,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,4,0.34125,0.08746239793552185,0.019557186725896413,13.65,3.4984959174208745,0.7822874690358566,2.0006832588301036,0.521216217095149,0.1165474892400041,0.5080833763211002,0.20013130738588475,0.0447507207740744,11.046955872791237,0.4887122838357907,0.10927938880959995,3.7843918275685526,0.7257363545249285,0.16227958224606268,-1.3166161450848177,1.0060335042283728,0.22495593030969635,0.0,0,0.30291791401724305,0.37958208598275694,12.11671656068972,15.18328343931028,1.7722501799196955,2.2291163377405114,0.4203719636039144,0.5957947890382861,10.83276827072442,11.261143474858054,3.4663238463662696,4.102459808770836,-1.7575297684918225,-0.8757025216778129,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,5,0.32625000000000004,0.06563204849365656,0.014675772193437873,13.05,2.625281939746262,0.5870308877375149,1.9224825281630529,0.5286607443304268,0.11821213613584709,0.3786382760892787,0.16671089426184332,0.037277689215926134,10.892288816437471,0.7365585715036865,0.16469950352923818,3.7168527246313077,0.7391313864927653,0.1652748024501493,-1.3989870625154928,0.849826475572587,0.19002697684593686,0.0,0,0.2974854865008618,0.35501451349913826,11.899419460034471,14.20058053996553,1.6907867413367925,2.1541783149893132,0.3055740052260635,0.4517025469524939,10.569477789520164,11.215099843354778,3.392914111829015,4.040791337433601,-1.771439937133529,-1.0265341878974565,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,6,0.31625000000000003,0.06297190267346056,0.014080945505035854,12.65,2.5188761069384222,0.5632378202014342,1.7689960349449727,0.5316030125921406,0.1188700473199703,0.33867958409164867,0.13528551548763876,0.03025076090014609,10.603822474012738,0.9153774197281832,0.20468461355805745,3.483643710179107,0.7808642023409373,0.17460654376304863,-1.2713497283048896,0.8008142311486146,0.17906750581975317,0.15,1,0.28865134681012977,0.3438486531898703,11.546053872405189,13.753946127594812,1.5360107421978308,2.0019813276921146,0.2793880927273623,0.397971075455935,10.202640631438944,11.00500431658653,3.1414148844035314,3.8258725359546824,-1.6223220397116058,-0.9203774168981733,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,7,0.31625000000000003,0.07663781875260994,0.017136737237814396,12.65,3.0655127501043986,0.685469489512576,1.6916200893786517,0.585339170836489,0.13088581758837514,0.3508015718049994,0.1267996883423891,0.028353272265936966,10.367822556336154,1.191458092923772,0.2664181288119814,3.3014589121144233,0.8686450940100681,0.1942349478528207,-1.1849662421186502,0.7994386078092626,0.17875990708993053,0.8,2,0.28266199501388384,0.3498380049861162,11.306479800555351,13.99352019944465,1.4350838869054363,1.9481562918518671,0.29522915816376294,0.4063739854462358,9.845643023864671,10.890002088807638,2.920758414322895,3.682159409905952,-1.5353356600149142,-0.8345968242223863,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
imperfection_aware,Imperfection-aware,8,0.315,0.06996239591455729,0.01564406731337037,12.6,2.7984958365822923,0.6257626925348146,1.6791038631824022,0.4930886709555814,0.1102579787191706,0.39455428936983084,0.18346423750766608,0.04102385065073079,10.65008547710591,0.7945132676381921,0.17765856754644813,3.3313689583765025,0.682704405534533,0.15265734593137995,-1.1992167812898658,0.7177013422523473,0.16048289888190903,1.8,3,0.2843376280657941,0.3456623719342059,11.373505122631762,13.826494877368237,1.462998224892828,1.8952095014719765,0.3141475420943985,0.4749610366452632,10.301874684714871,10.998296269496947,3.032160560350998,3.630577356402007,-1.5137632630984075,-0.884670299481324,0.36796875,0.06786871608742323,0.015175906271711193,0.33822397370744606,0.39771352629255396
