method,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,19,6,150,1,117,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7692307692307693,43153.179487179485,62712.0,0.692993967548085,0.16445887500231038,0.022319749998132465,1.8298967070040817,ok,247107.0,247107.0,5333.598540487435,1519.0637637415773,0.1719878302098079,3.152624046432005,3.133707318510996,0.9912,7.012672159205694,15000,3433.0,11567.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,20,6,150,1,123,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7723577235772358,44547.918699186994,128165.0,0.8048265332405321,0.21711074999984703,0.02497866700286977,2.0719861240067985,ok,247107.0,247107.0,5255.136369631856,1515.487224594871,0.17841952638275965,3.1597632615319866,3.1251220581356836,0.9922,6.865483820130264,15000,3379.0,11621.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,21,6,150,1,129,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7751937984496124,45663.79069767442,115040.0,0.6751335905716966,0.20138237500214018,0.02353074999700766,2.2968992490059463,ok,247107.0,247107.0,5198.837739898958,1305.7743328200784,0.195993456849833,2.9600077124715507,3.0992750331933485,0.9908,6.995997481561186,15000,3326.0,11674.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,22,6,150,1,135,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7777777777777778,46622.91851851852,106669.0,0.44599867213029765,0.2966018749975774,0.025329541000246536,2.6188306650037703,ok,247107.0,247107.0,5141.961540682761,1184.0612810610903,0.21147091900951426,2.8284094425666257,3.0733387551557914,0.99,6.949447012544135,15000,3293.0,11707.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,23,6,150,1,141,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7801418439716312,47379.524822695035,106707.0,0.8378327315752164,0.37619187499876716,0.02766683300069417,3.0226893730032316,ok,247107.0,247107.0,5152.464978557552,1124.2363166264308,0.23057923425795387,2.71426051716992,3.058725748187719,0.9888,6.975500804755526,15000,3328.0,11672.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,24,6,150,1,147,6,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7551020408163265,45475.55782312925,4394.0,0.8342288664991497,0.3849698750018433,0.02775691599890706,3.435416164003982,ok,247107.0,247107.0,5050.483526013367,1059.0577710718612,0.24056304946606807,2.633978528593577,3.0510540484620154,0.9876,7.034913885874288,15000,3395.0,11605.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,3,25,6,150,1,150,3,163738.0,965859,83369.0,0.3373801632491188,99.99598437808342,1.0,1.0,0.7533333333333333,45639.06,102530.0,1.2061318635452116,0.6032355409988668,0.027705374999641208,4.06635708000249,ok,247107.0,247107.0,5013.2808664895365,1075.0908047928017,0.23796430994694315,2.6302771407073173,3.01581718717186,0.988,6.546324275679766,15000,3349.0,11651.0,2,1,2.0,1.0,False,,0.3333333333333333
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,0,6,150,1,3,3,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8989998979021484,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,1,6,150,1,9,6,5899.0,1575801,241208.0,0.9761277503267816,95.46791993407169,0.0,0.0,0.1111111111111111,655.4444444444445,5899.0,0.8203498330262058,7.47499980207067e-05,0.005792042000393849,0.0058667919984145556,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3299.0,11701.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,2,6,150,1,15,6,8905.0,534529,238202.0,0.9639629795999304,96.20586011999006,0.0,0.0,0.26666666666666666,1808.1333333333334,8905.0,0.339240332040249,0.01385291699989466,0.0074156250011583325,0.027135333999467548,ok,247107.0,247107.0,8784.081358793448,1802.0948246557155,-0.022852110605914137,1.7842923140882856,64.71410091009103,0.769,1.420324550894106,15000,3318.0,11682.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,3,6,150,1,21,6,23987.0,1476705,223120.0,0.9029286908100539,98.14091456526714,0.0,0.0,0.38095238095238093,4032.3333333333335,23987.0,0.5663912561607399,0.016741958999773487,0.00830804200086277,0.052185335000103805,ok,247107.0,247107.0,8805.74898124558,1661.280407533893,0.025479187040869645,1.8282534530703314,48.945717706168494,0.9418,3.2770046084297717,15000,3298.0,11702.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,4,6,150,1,27,6,25027.0,1136767,222080.0,0.8987199876976371,98.20550871209662,0.0,0.0,0.4444444444444444,5837.074074074074,25027.0,0.6056270058119065,0.010974291999445995,0.009701917002530536,0.07286154400208034,ok,247107.0,247107.0,8771.433109050162,1562.3820597075846,-0.02092906256235037,2.1856205048125807,5.627910456078349,0.9968,4.160247147173129,15000,3328.0,11672.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,5,6,150,1,33,6,30240.0,1049077,216867.0,0.8776238633466474,98.43716912094922,0.0,0.0,0.5151515151515151,8130.363636363636,30240.0,0.30454170355106047,0.02614887500021723,0.01129883300018264,0.11030925200248021,ok,247107.0,247107.0,8752.872084379429,1579.8422058511114,0.04906510836223711,2.461357270766577,2.8625953742954757,0.9878,4.142665798842926,15000,3254.0,11746.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,6,6,150,1,39,6,30240.0,1049077,216867.0,0.8776238633466474,98.43716912094922,0.0,0.0,0.5641025641025641,8799.794871794871,19256.0,0.3265823056443923,0.043814291999296984,0.012277875001018401,0.1664014190027956,ok,247107.0,247107.0,8757.665432457734,1608.1363307449649,0.0235793706766171,2.7120432099540235,2.931752135704991,0.9976,4.695252122980335,15000,3341.0,11659.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,7,6,150,1,45,6,30240.0,1049077,216867.0,0.8776238633466474,98.43716912094922,0.0,0.0,0.6,9288.4,26436.0,0.3896380363167148,0.02900058299928787,0.014017750003404217,0.20941975200548768,ok,247107.0,247107.0,8740.340778085385,1667.6099937831968,-0.03372080907713765,2.9782613991170943,3.0253118166958513,0.9984,5.151884206997923,15000,3403.0,11597.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,8,6,150,1,51,6,56282.0,620398,190825.0,0.7722363186797622,99.49249095091895,1.0,0.0,0.6078431372549019,10115.823529411764,56282.0,0.5778624931110393,0.06265825000082259,0.014803125002799788,0.28688112700911006,ok,247107.0,247107.0,12297.59372742923,1873.0422158907845,0.29153180693708886,2.6291209921728287,2.991312721463138,0.9714,4.731848375552677,15000,3386.0,11614.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,9,6,150,1,57,6,75841.0,966107,171266.0,0.6930843723569142,99.7496218759281,1.0,0.0,0.631578947368421,13750.350877192983,75841.0,0.6205742816865398,0.07438033300059033,0.0161887909998768,0.3774502510095772,ok,247107.0,247107.0,8713.778409174705,1808.751947766985,-0.037576502024376776,3.4609571485514303,3.1638976258091627,0.9982,5.004479945647625,15000,3338.0,11662.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,10,6,150,1,63,6,75841.0,966107,171266.0,0.6930843723569142,99.7496218759281,1.0,0.0,0.6507936507936508,16232.42857142857,67754.0,0.62663082342969,0.08680462499978603,0.017401541997969616,0.48165641800733283,ok,247107.0,247107.0,8582.104614652377,1740.421874941171,0.08135139242884258,3.255459184800515,3.1034244795790937,0.9984,5.28676764688478,15000,3353.0,11647.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,11,6,150,1,69,6,75841.0,966107,171266.0,0.6930843723569142,99.7496218759281,1.0,0.0,0.6376811594202898,15818.72463768116,40902.0,0.7128817192096758,0.10349904100075946,0.017925291998835746,0.603080751006928,ok,247107.0,247107.0,8713.997320323419,2058.27191993087,0.06808547756333759,3.9456482156066386,3.3305737394799695,0.998,4.807021063335026,15000,3295.0,11705.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,12,6,150,1,75,6,79557.0,1042168,167550.0,0.6780463523898554,99.77461707357209,1.0,0.0,0.6533333333333333,17855.04,79557.0,0.671058496739452,0.1288894999997865,0.01891925000018091,0.7508895010068954,ok,247107.0,247107.0,7425.229001617008,1367.465019998984,0.3247568023419643,2.6989104648632063,2.936967016929468,0.9938,5.2832850309254935,15000,3422.0,11578.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,13,6,150,1,81,6,91896.0,1044184,155211.0,0.6281125180589785,99.85410999722676,1.0,0.0,0.6790123456790124,19457.679012345678,91896.0,0.725619434898992,0.10724345799826551,0.018670749999728287,0.8768037090048892,ok,247107.0,247107.0,7208.792407291498,1399.6359242607682,0.2912233969169893,2.833242995819791,2.9777746352880365,0.995,5.468165404363116,15000,3460.0,11540.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,14,6,150,1,87,6,100269.0,1045740,146838.0,0.5942284111741067,99.89954389091145,1.0,0.0,0.6896551724137931,22193.58620689655,100269.0,0.5747853477787374,0.1342482079999172,0.019862166001985315,1.0309140830067918,ok,247107.0,247107.0,6941.473439924317,1436.1192460893608,0.28004963105355163,2.9716023018429674,3.0061140992592428,0.9944,5.367392760828547,15000,3292.0,11708.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,15,6,150,1,93,6,100269.0,1045740,146838.0,0.5942284111741067,99.89954389091145,1.0,0.0,0.6989247311827957,23959.16129032258,95007.0,0.40044954845651914,0.1016134579986101,0.01785579100032919,1.150383332005731,ok,247107.0,247107.0,6949.580264194288,1532.8213050398376,0.23476688761330247,3.126969351265134,3.0449010473127407,0.9966,5.445042101494013,15000,3311.0,11689.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,16,6,150,1,99,6,107037.0,959819,140070.0,0.5668394663040707,99.93237364886616,1.0,1.0,0.7171717171717171,26802.848484848484,107037.0,0.5018432439648289,0.11376529200060759,0.018656208001630148,1.2828048320079688,ok,247107.0,247107.0,7012.513864800016,1607.1410199208751,0.2043477342481336,3.22355319069032,3.072960993684426,0.996,5.553895217003663,15000,3410.0,11590.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,17,6,150,1,105,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7238095238095238,28738.095238095237,156909.0,0.8668881639178231,0.14371379200019874,0.02098633300192887,1.4475049570100964,ok,247107.0,247107.0,6887.787198881988,1633.1927748314522,0.19683620690508546,3.2132388720197986,3.072292206840024,0.9958,5.709712615284287,15000,3343.0,11657.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,18,6,150,1,111,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7297297297297297,29958.423423423425,99457.0,0.757004442047257,0.14138829199873726,0.020745500001794426,1.609638749010628,ok,247107.0,247107.0,6942.361446005827,1615.6191844878601,0.20208679024010692,3.1140493906202154,3.0503018756525764,0.9952,5.815797931305857,15000,3478.0,11522.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,19,6,150,1,117,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7350427350427351,30992.0,105965.0,0.7394687350897097,0.15895020800235216,0.020870250002190005,1.7894592070151703,ok,247107.0,247107.0,6894.189061981826,1497.99424992631,0.22954580189634366,2.9160783243883057,3.0099454359043736,0.9936,5.88171112271321,15000,3404.0,11596.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,20,6,150,1,123,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7398373983739838,33648.52032520325,120818.0,0.7212610035486982,0.17483054200056358,0.021872166002140148,1.986161915017874,ok,247107.0,247107.0,6786.116278816799,1495.1983500116125,0.21573786536797498,2.9743866560922885,3.0229654576515395,0.9934,5.979709665861839,15000,3368.0,11632.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,21,6,150,1,129,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7364341085271318,33469.90697674418,108312.0,0.8323509333432682,0.17032416700021713,0.022156666000228142,2.1786427480183193,ok,247107.0,247107.0,6799.095922269427,1433.5265053376772,0.231629601044363,2.877460975846549,3.0102934638082095,0.9922,6.0520214128153205,15000,3316.0,11684.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,22,6,150,1,135,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7407407407407407,34022.62962962963,73081.0,0.4290884249728753,0.3900825829987298,0.023428874999808613,2.5921542060168576,ok,247107.0,247107.0,23196.42282497394,1660.9657369680406,0.2893150127006533,2.5491370421290105,2.982685329505341,0.994,6.654970791042086,15000,3350.0,11650.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,23,6,150,1,141,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7092198581560284,32574.858156028367,0.0,0.4274227932130453,0.33498675000009825,0.026316540999687277,2.953457497016643,ok,247107.0,247107.0,53950.340942534276,2959.2215381003334,0.22557202888215644,3.3553526928876134,3.1268438855113776,0.9964,6.421841564597594,15000,3338.0,11662.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,24,6,150,1,147,6,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.7142857142857143,34069.44217687075,116024.0,0.6805584582842891,0.3184709589986596,0.02909462500247173,3.3010230810177745,ok,247107.0,247107.0,21449.800567650906,1480.5829618368457,0.29559980459323887,2.5781348385443774,2.9524220228064504,0.9946,6.089757889500783,15000,3293.0,11707.0,5,1,5.0,1.0,False,,0.16666666666666666
GP_Matern52_PI_GATE_5T1S,Imperfection-aware,4,25,6,150,1,150,3,156909.0,1129903,90198.0,0.36501596474401776,99.99429617784911,1.0,1.0,0.72,34219.85333333333,94548.0,0.7514279847063378,0.510226957998384,0.026053083001897903,3.8373031220180565,ok,247107.0,247107.0,6571.175713243438,1921.5870833041556,0.27196855336840403,3.8662900697776172,3.249486331348389,0.9948,5.209975663049668,15000,3339.0,11661.0,2,1,2.0,1.0,False,,0.3333333333333333
